datetime_str,Residual Demand,Dispatchable Generation,Thermal Generation,Nuclear Generation,Wind,PV,Total RE,Manual Load_Reduction(MLR),ILS Usage
,27460.733,25869.67,1843.0,0.0,1098.964,421.47,2079.76,0.0,0.0
,26984.873,25311.42,1843.0,0.0,1112.051,439.638,2079.76,0.0,0.0
,26533.07,24900.39,1844.0,0.0,952.27,429.523,2079.76,0.0,0.0
,26413.309,24995.51,1843.0,0.0,678.958,351.077,2079.76,0.0,0.0
,26601.504,25294.05,1842.0,0.0,451.049,361.223,2079.76,0.0,0.0
,27423.113,26396.01,1842.0,0.0,160.558,375.51,2079.76,0.0,0.0
,29172.172,28272.67,1843.0,0.0,5.118,358.871,2079.76,0.0,0.0
,28524.244,27512.72,1842.0,0.0,0.0,351.503,2079.76,0.0,0.0
,26956.988,25977.01,1841.0,0.0,0.0,323.657,2079.76,0.0,0.0
,25264.842,24567.3,1841.0,0.0,0.0,165.65,2079.76,0.0,0.0
,23570.617,23106.39,1843.0,0.0,0.0,36.811,2079.76,0.0,0.0
,22422.813,22058.51,1844.0,0.0,0.0,0.289,2079.76,0.0,0.0
,21600.718,21294.01,1843.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21105.655,20835.34,1842.0,0.0,0.0,0.0,2079.76,0.0,0.0
,20953.84,20678.43,1843.0,0.0,0.0,0.0,2079.76,0.0,0.0
,20961.783,20730.59,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21210.936,20995.78,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21929.7,21707.51,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23484.25,23193.89,1844.0,0.0,19.353,0.0,2079.76,0.0,0.0
,25667.797,25063.51,1845.0,0.0,287.009,0.0,2079.76,0.0,0.0
,27303.011,26343.76,1845.0,0.0,651.201,62.563,2079.76,0.0,0.0
,27567.962,26150.1,1844.0,0.0,913.061,250.832,2079.76,0.0,0.0
,27242.196,25521.89,1844.0,0.0,1085.896,320.277,2079.76,0.0,0.0
,26872.415,24905.51,1844.0,0.0,1183.288,405.472,2079.76,0.0,0.0
,26494.144,24446.17,1844.0,0.0,1199.124,439.92,2079.76,0.0,0.0
,26087.454,24044.45,1844.0,0.0,1162.272,472.294,2079.76,0.0,0.0
,25613.625,23606.51,1845.0,0.0,1055.32,500.213,2079.76,0.0,0.0
,25666.332,23854.09,1844.0,0.0,874.281,498.503,2079.76,0.0,0.0
,25955.696,24449.42,1844.0,0.0,588.397,491.79,2079.76,0.0,0.0
,26935.709,25827.34,1843.0,0.0,202.568,462.135,2079.76,0.0,0.0
,28986.578,28189.231,1843.0,0.0,5.603,400.843,2079.76,0.0,0.0
,28890.947,28102.389,1843.0,0.0,0.0,390.352,2079.76,0.0,0.0
,26985.159,26186.859,1843.0,0.0,0.0,381.682,2079.76,0.0,0.0
,24759.408,24059.51,1844.0,0.0,0.0,319.004,2079.76,0.0,0.0
,22971.52,22595.17,1844.0,0.0,0.0,49.841,2079.76,0.0,0.0
,21878.213,21648.51,1844.0,0.0,0.0,11.219,2079.76,0.0,0.0
,21155.504,21000.97,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,20868.229,20768.95,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,20871.242,20797.09,1845.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21173.254,21092.14,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22716.555,22548.09,1843.0,0.0,0.0,0.0,2079.76,0.0,0.0
,26176.194,25960.952,1845.0,0.0,0.0,0.0,2079.76,0.0,0.0
,28036.144,27770.636,1846.0,0.0,23.088,4.583,2079.76,0.0,0.0
,27275.478,26610.648,1844.0,0.0,323.643,62.596,2079.76,0.0,0.0
,27886.708,26619.01,1844.0,0.0,743.891,283.629,2079.76,0.0,0.0
,27874.117,26192.97,1843.0,0.0,991.791,486.039,2079.76,0.0,0.0
,28360.496,26474.34,1842.0,0.0,1140.095,464.541,2079.76,0.0,0.0
,28437.054,26391.27,1846.0,0.0,1204.591,483.383,2079.76,0.0,0.0
,28236.586,26117.27,1846.0,0.0,1219.177,492.446,2079.76,0.0,0.0
,28075.478,25920.4,1847.0,0.0,1188.054,488.774,2079.76,0.0,0.0
,28181.381,26058.27,1847.0,0.0,1094.812,479.346,2079.76,0.0,0.0
,28594.301,26566.27,1846.0,0.0,934.556,485.907,2079.76,0.0,0.0
,28837.551,27119.27,1841.0,0.0,634.339,487.914,2079.76,0.0,0.0
,29280.897,28025.944,1841.0,0.0,215.476,455.176,2079.76,55.5,0.0
,30838.818,29930.507,1839.0,0.0,6.017,355.444,2079.76,367.0,0.0
,30335.435,29474.608,1839.0,0.0,0.0,306.578,2079.76,311.5,0.0
,28496.742,27626.004,1839.0,0.0,0.0,308.879,2079.76,0.0,0.0
,26344.593,25586.758,1842.0,0.0,0.0,266.103,2079.76,0.0,0.0
,24328.723,23836.269,1842.0,0.0,0.0,37.846,2079.76,0.0,0.0
,23021.492,22526.622,1842.0,0.0,0.0,60.314,2079.76,0.0,0.0
,22367.342,21954.4,1841.0,0.0,0.0,78.218,2079.76,0.0,0.0
,22199.366,21834.4,1842.0,0.0,0.0,78.221,2079.76,0.0,0.0
,22197.696,21851.27,1841.0,0.0,0.0,78.308,2079.76,0.0,0.0
,22564.624,22284.27,1841.0,0.0,0.0,52.78,2079.76,0.0,0.0
,24110.238,23877.4,1841.0,0.0,0.0,35.037,2079.76,0.0,0.0
,26995.008,26756.27,1842.0,0.0,0.0,34.662,2079.76,0.0,0.0
,28598.37,28347.27,1843.0,0.0,24.161,25.722,2079.76,0.0,0.0
,28072.146,27544.4,1842.0,0.0,315.351,0.339,2079.76,0.0,0.0
,28346.479,27286.27,1842.0,0.0,725.43,146.72,2079.76,0.0,0.0
,28238.654,26765.4,1841.0,0.0,977.83,332.919,2079.76,0.0,0.0
,28594.152,26884.36,1840.0,0.0,1125.218,366.412,2079.76,0.0,0.0
,28754.96,26792.491,1841.0,0.0,1200.413,375.752,2079.76,0.0,0.0
,28440.298,26329.27,1842.0,0.0,1210.303,452.123,2079.76,0.0,0.0
,28279.353,26080.4,1841.0,0.0,1170.784,464.753,2079.76,0.0,0.0
,28449.982,26222.27,1840.0,0.0,1067.121,467.979,2079.76,0.0,0.0
,28877.726,26710.4,1840.0,0.0,884.774,477.079,2079.76,0.0,0.0
,29161.363,27296.27,1840.0,0.0,579.932,475.385,2079.76,0.0,0.0
,29590.909,28063.9,1840.0,0.0,180.524,434.097,2079.76,30.5,0.0
,31306.253,29962.935,1840.0,0.0,3.229,381.09,2079.76,306.0,0.0
,30720.122,29455.627,1839.0,0.0,0.0,368.865,2079.76,275.5,0.0
,28987.311,27849.003,1839.0,0.0,0.0,335.547,2079.76,0.0,0.0
,26767.744,25783.4,1840.0,0.0,0.0,298.95,2079.76,0.0,0.0
,24854.7,24229.4,1840.0,0.0,0.0,42.119,2079.76,0.0,0.0
,23561.331,23125.27,1840.0,0.0,0.0,36.917,2079.76,0.0,0.0
,22848.72,22529.27,1841.0,0.0,0.0,36.838,2079.76,0.0,0.0
,22414.703,22138.4,1840.0,0.0,0.0,36.781,2079.76,0.0,0.0
,22314.269,21994.27,1841.0,0.0,0.0,32.752,2079.76,0.0,0.0
,22654.176,22351.27,1842.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23992.82,23725.4,1841.0,0.0,0.0,0.0,2079.76,0.0,0.0
,26877.026,26631.27,1842.0,0.0,0.0,0.0,2079.76,0.0,0.0
,28232.897,28009.27,1843.0,0.0,23.878,0.0,2079.76,0.0,0.0
,27760.569,27255.4,1842.0,0.0,293.664,0.096,2079.76,0.0,0.0
,28262.443,27356.27,1841.0,0.0,637.876,87.252,2079.76,0.0,0.0
,28379.363,27148.4,1841.0,0.0,864.833,198.687,2079.76,2.0,0.0
,28781.489,27237.27,1839.0,0.0,1021.593,246.715,2079.76,44.0,0.0
,28794.57,27108.53,1840.0,0.0,1083.367,264.402,2079.76,0.0,0.0
,28614.911,26837.27,1840.0,0.0,1074.236,252.296,2079.76,0.0,0.0
,28424.429,26572.78,1841.0,0.0,1001.819,253.572,2079.76,0.0,0.0
,28575.439,26720.27,1840.0,0.0,875.496,247.046,2079.76,0.0,0.0
,29027.445,27202.4,1841.0,0.0,712.873,297.111,2079.76,0.0,0.0
,29269.857,27603.364,1840.0,0.0,395.467,331.132,2079.76,11.85,0.0
,29658.355,28212.18,1841.0,0.0,107.508,310.139,2079.76,112.0,0.0
,30935.22,29627.144,1840.0,0.0,2.783,274.161,2079.76,221.483,0.0
,30002.36,28684.491,1840.0,0.0,0.0,268.136,2079.76,174.0,0.0
,28253.108,27005.487,1840.0,0.0,0.0,240.837,2079.76,0.0,0.0
,25948.247,24842.24,1841.0,0.0,0.0,171.164,2079.76,0.0,0.0
,24307.023,23459.178,1841.0,0.0,0.0,0.528,2079.76,0.0,0.0
,23154.949,22355.27,1841.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22542.799,21820.4,1841.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22210.142,21524.27,1843.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22119.602,21392.27,1843.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22320.335,21596.4,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23549.697,22723.27,1845.0,0.0,0.0,0.0,2079.76,0.0,0.0
,26327.218,25523.27,1844.0,0.0,0.0,0.0,2079.76,0.0,0.0
,27786.324,27040.4,1845.0,0.0,21.717,0.0,2079.76,0.0,0.0
,27472.6,26465.27,1845.0,0.0,267.126,0.0,2079.76,0.0,0.0
,28226.612,26782.4,1843.0,0.0,649.316,62.002,2079.76,0.0,0.0
,28225.012,26355.27,1843.0,0.0,898.007,205.899,2079.76,0.0,0.0
,28669.785,26580.4,1842.0,0.0,1051.641,235.071,2079.76,0.0,0.0
,28776.791,26291.27,1841.0,0.0,1139.072,253.393,2079.76,0.0,0.0
,28512.875,25896.4,1841.0,0.0,1121.301,250.59,2079.76,0.0,0.0
,28389.806,25781.27,1841.0,0.0,1067.097,241.73,2079.76,0.0,0.0
,28496.829,25988.4,1841.0,0.0,948.012,209.759,2079.76,0.0,0.0
,28891.252,26621.4,1840.0,0.0,715.479,219.369,2079.76,0.0,0.0
,29412.356,27414.27,1839.0,0.0,404.666,229.181,2079.76,0.0,0.0
,29631.89,27946.9,1839.0,0.0,124.371,298.524,2079.76,30.5,0.0
,31016.566,29586.77,1840.0,0.0,3.364,299.274,2079.76,227.0,0.0
,30330.067,29154.27,1839.0,0.0,0.0,275.545,2079.76,196.5,0.0
,28711.543,27753.94,1838.0,0.0,0.0,200.24,2079.76,0.0,0.0
,26796.625,26003.47,1837.0,0.0,0.0,101.601,2079.76,0.0,0.0
,24970.996,24293.81,1837.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23618.842,22970.33,1837.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22818.132,22098.94,1494.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22503.165,21662.07,966.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22409.359,21467.94,892.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22834.331,21842.33,893.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23955.068,23003.81,892.0,0.0,0.0,0.0,2079.76,0.0,0.0
,26109.671,25297.94,895.0,0.0,0.0,0.0,2079.76,0.0,0.0
,27567.305,26792.94,897.0,0.0,25.07,0.0,2079.76,0.0,0.0
,27862.422,26577.07,897.0,0.0,284.094,0.0,2079.76,0.0,0.0
,28879.875,27115.94,896.0,0.0,622.027,44.963,2079.76,0.0,0.0
,28943.219,26734.07,896.0,0.0,893.381,168.196,2079.76,0.0,0.0
,29066.193,26677.2,896.0,0.0,1021.397,249.833,2079.76,0.0,0.0
,29289.232,26783.94,896.0,0.0,1091.365,277.164,2079.76,0.0,0.0
,29200.011,26567.07,896.0,0.0,1097.961,308.948,2079.76,0.0,0.0
,28691.671,26051.2,896.0,0.0,1042.555,309.0,2079.76,0.0,0.0
,28468.483,25851.81,895.0,0.0,981.512,290.337,2079.76,0.0,0.0
,28420.123,25969.2,895.0,0.0,824.19,284.475,2079.76,46.0,0.0
,28563.888,26369.2,895.0,0.0,553.985,347.423,2079.76,0.0,0.0
,28470.348,26577.94,895.0,0.0,191.606,382.869,2079.76,0.0,0.0
,29453.636,27798.2,896.0,0.0,6.773,354.517,2079.76,0.0,0.0
,29019.711,27434.94,896.0,0.0,0.0,316.235,2079.76,0.0,0.0
,27636.746,26148.94,896.0,0.0,0.0,278.779,2079.76,0.0,0.0
,26082.703,24915.94,896.0,0.0,0.0,105.946,2079.76,0.0,0.0
,24474.066,23535.07,896.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23303.336,22363.94,897.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22734.417,21807.34,896.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22255.1,21372.94,896.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22164.383,21399.94,895.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22272.776,21600.2,895.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22796.421,22127.94,895.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23582.856,22969.33,895.0,0.0,0.0,0.0,2079.76,0.0,0.0
,25028.505,24393.94,895.0,0.0,31.598,0.0,2079.76,0.0,0.0
,26367.665,25501.59,896.0,0.0,331.95,0.09,2079.76,0.0,0.0
,27628.891,26306.51,895.0,0.0,711.116,90.491,2079.76,0.0,0.0
,27875.031,26031.26,895.0,0.0,945.606,246.439,2079.76,0.0,0.0
,27731.869,25616.26,895.0,0.0,1098.187,283.8,2079.76,0.0,0.0
,27767.718,25424.0,894.0,0.0,1198.553,313.282,2079.76,0.0,0.0
,27467.614,25065.1,894.0,0.0,1211.43,284.325,2079.76,0.0,0.0
,26917.107,24500.93,894.0,0.0,1152.597,292.717,2079.76,0.0,0.0
,26453.519,24068.81,893.0,0.0,1043.582,303.522,2079.76,0.0,0.0
,26454.804,24154.07,892.0,0.0,859.083,296.901,2079.76,0.0,0.0
,26450.263,24437.077,892.0,0.0,522.44,326.945,2079.76,0.0,0.0
,26961.286,25269.205,892.0,0.0,153.66,342.564,2079.76,0.0,0.0
,28667.313,27136.341,891.0,0.0,3.458,330.728,2079.76,0.0,0.0
,28169.248,26807.194,890.0,0.0,0.0,328.323,2079.76,0.0,0.0
,26659.112,25410.937,890.0,0.0,0.0,327.746,2079.76,0.0,0.0
,25067.574,24029.902,891.0,0.0,0.0,174.52,2079.76,0.0,0.0
,23438.332,22466.286,891.0,0.0,0.0,17.795,2079.76,0.0,0.0
,22523.11,21568.67,890.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21779.982,20827.94,890.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21525.033,20580.2,891.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21306.963,20380.94,891.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21185.016,20313.81,893.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21526.784,20650.94,892.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22431.072,21543.94,892.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23790.408,22892.81,892.0,0.0,20.127,0.0,2079.76,0.0,0.0
,25493.03,24485.07,892.0,0.0,212.311,0.0,2079.76,0.0,0.0
,27036.442,25648.94,891.0,0.0,515.888,38.178,2079.76,0.0,0.0
,27641.099,25982.81,891.0,0.0,637.415,173.981,2079.76,0.0,0.0
,27492.149,25327.94,892.0,0.0,904.557,248.427,2079.76,0.0,0.0
,27260.728,24810.94,892.0,0.0,1017.622,343.523,2079.76,0.0,0.0
,27003.216,24491.81,892.0,0.0,1045.611,348.242,2079.76,0.0,0.0
,26605.355,24103.94,894.0,0.0,966.41,377.013,2079.76,0.0,0.0
,26335.278,23543.2,895.0,0.0,993.128,424.614,2079.76,0.0,0.0
,26251.006,23506.14,895.0,0.0,839.563,436.832,2079.76,0.0,0.0
,26484.885,24114.67,895.0,0.0,609.316,464.425,2079.76,0.0,0.0
,26892.928,24857.87,895.0,0.0,220.56,455.163,2079.76,0.0,0.0
,28432.688,26550.4,896.0,0.0,9.31,391.333,2079.76,0.0,0.0
,28117.129,26256.27,896.0,0.0,0.0,367.211,2079.76,0.0,0.0
,26545.974,24966.27,896.0,0.0,0.0,276.343,2079.76,0.0,0.0
,24645.596,23020.27,897.0,0.0,0.0,262.551,2079.76,0.0,0.0
,23054.08,21671.73,898.0,0.0,0.0,93.905,2079.76,0.0,0.0
,22082.629,20906.94,897.0,0.0,0.0,58.88,2079.76,0.0,0.0
,21529.277,20381.94,898.0,0.0,0.0,3.295,2079.76,0.0,0.0
,21159.908,20047.94,898.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21214.411,20175.81,898.0,0.0,0.0,0.0,2079.76,0.0,0.0
,21589.155,20619.07,898.0,0.0,0.0,0.0,2079.76,0.0,0.0
,22402.414,21393.94,898.0,0.0,0.0,0.0,2079.76,0.0,0.0
,24197.924,23094.81,898.0,0.0,0.0,0.0,2079.76,0.0,0.0
,25538.688,24353.81,898.0,0.0,47.102,0.0,2079.76,0.0,0.0
,26730.677,25286.2,898.0,0.0,448.768,26.35,2079.76,0.0,0.0
,28275.723,26128.94,898.0,0.0,886.785,337.897,2079.76,0.0,0.0
,28740.175,26187.81,898.0,0.0,1137.343,493.473,2079.76,0.0,0.0
,29055.63,26383.94,898.0,0.0,1271.768,499.858,2079.76,0.0,0.0
,28739.884,26073.07,898.0,0.0,1308.01,499.986,2079.76,0.0,0.0
,28624.208,25918.94,898.0,0.0,1316.334,500.127,2079.76,0.0,0.0
,28398.263,25675.94,898.0,0.0,1290.272,501.213,2079.76,0.0,0.0
,28392.015,25677.2,897.0,0.0,1200.062,500.563,2079.76,0.0,0.0
,28419.528,25875.94,897.0,0.0,1018.445,499.746,2079.76,0.0,0.0
,28709.597,26514.167,897.0,0.0,708.63,497.741,2079.76,0.0,0.0
,29300.77,27625.844,897.0,0.0,262.723,472.717,2079.76,111.0,0.0
,30466.983,29150.925,897.0,0.0,9.782,351.002,2079.76,356.0,0.0
,29705.147,28299.513,897.0,0.0,0.0,390.632,2079.76,245.0,0.0
,28227.081,26889.331,897.0,0.0,0.0,401.987,2079.76,0.0,0.0
,26525.07,25373.524,898.0,0.0,0.0,369.757,2079.76,0.0,0.0
,24433.787,23544.607,898.0,0.0,0.0,97.13,2079.76,0.0,0.0
,23057.443,22147.924,898.0,0.0,0.0,39.649,2079.76,0.0,0.0
,22262.593,21265.94,898.0,0.0,0.0,36.506,2079.76,0.0,0.0
,21490.572,20483.81,897.0,0.0,0.0,37.37,2079.76,0.0,0.0
,21694.128,20683.94,898.0,0.0,0.0,37.283,2079.76,0.0,0.0
,21775.331,20790.81,898.0,0.0,0.0,37.309,2079.76,0.0,0.0
,22113.727,21138.94,898.0,0.0,0.0,37.245,2079.76,0.0,0.0
,23133.231,22199.33,898.0,0.0,0.0,13.959,2079.76,0.0,0.0
,23984.395,22971.94,898.0,0.0,40.314,39.652,2079.76,0.0,0.0
,25559.804,24074.94,898.0,0.0,401.921,180.345,2079.76,0.0,0.0
,27370.664,25211.07,899.0,0.0,817.147,429.976,2079.76,0.0,0.0
,28306.582,25755.94,899.0,0.0,1068.638,496.495,2079.76,0.0,0.0
,28491.095,25800.168,900.0,0.0,1217.381,497.604,2079.76,0.0,0.0
,28350.737,25706.021,900.0,0.0,1253.888,502.098,2079.76,0.0,0.0
,27965.818,25293.81,900.0,0.0,1275.887,499.772,2079.76,0.0,0.0
,27430.76,24729.2,900.0,0.0,1251.248,494.246,2079.76,0.0,0.0
,26989.727,24283.94,900.0,0.0,1146.267,494.242,2079.76,0.0,0.0
,27084.505,24558.07,898.0,0.0,977.508,496.224,2079.76,0.0,0.0
,27466.074,25243.07,898.0,0.0,672.531,491.887,2079.76,0.0,0.0
,28243.651,26366.2,898.0,0.0,261.89,470.157,2079.76,0.0,0.0
,29824.652,28304.94,899.0,0.0,10.566,415.901,2079.76,0.0,0.0
,29600.552,28162.2,899.0,0.0,0.0,407.249,2079.76,0.0,0.0
,27629.298,26123.94,899.0,0.0,0.0,401.645,2079.76,0.0,0.0
,25636.962,24149.94,900.0,0.0,0.0,365.13,2079.76,0.0,0.0
,23837.823,22629.07,917.0,0.0,0.0,82.358,2079.76,0.0,0.0
,22515.595,21379.81,921.0,0.0,0.0,40.244,2079.76,0.0,0.0
,21760.087,20551.94,921.0,0.0,0.0,40.446,2079.76,0.0,0.0
,21438.643,20162.07,920.0,0.0,0.0,40.523,2079.76,0.0,0.0
,21257.386,19855.81,921.0,0.0,0.0,40.325,2079.76,0.0,0.0
,21771.332,20269.94,921.0,0.0,0.0,38.421,2079.76,0.0,0.0
,22775.623,21344.94,922.0,0.0,0.0,0.545,2079.76,0.0,0.0
,24947.665,23615.81,922.0,0.0,0.0,10.041,2079.76,0.0,0.0
,26607.554,25233.94,922.0,0.0,47.824,62.976,2079.76,0.0,0.0
,27665.45,25945.94,922.0,0.0,443.45,85.494,2079.76,0.0,0.0
,28687.291,26359.07,921.0,0.0,860.531,328.62,2079.76,0.0,0.0
,28885.401,26066.07,922.0,0.0,1073.858,453.41,2079.76,0.0,0.0
,29252.446,26173.07,922.0,0.0,1195.803,470.835,2079.76,0.0,0.0
,29168.034,25978.94,922.0,0.0,1275.24,480.434,2079.76,0.0,0.0
,28777.606,25608.33,923.0,0.0,1289.821,491.423,2079.76,0.0,0.0
,28522.318,25377.9,923.0,0.0,1251.673,500.218,2079.76,0.0,0.0
,28454.381,25421.07,922.0,0.0,1138.934,498.78,2079.76,0.0,0.0
,28815.307,25970.88,922.0,0.0,991.486,493.653,2079.76,0.0,0.0
,29409.699,26911.33,922.0,0.0,702.837,457.979,2079.76,0.0,0.0
,30064.408,28096.06,922.0,0.0,261.872,369.421,2079.76,0.0,0.0
,32044.614,30380.07,922.0,0.0,10.964,389.896,2079.76,0.0,0.0
,31774.642,30182.25,923.0,0.0,0.0,389.987,2079.76,0.0,0.0
,30079.895,28646.07,923.0,0.0,0.0,388.635,2079.76,0.0,0.0
,27621.909,26274.73,923.0,0.0,0.0,358.99,2079.76,0.0,0.0
,25035.963,24028.07,923.0,0.0,0.0,95.732,2079.76,0.0,0.0
,23664.916,22679.41,923.0,0.0,0.0,67.352,2079.76,0.0,0.0
,22850.963,21925.94,923.0,0.0,0.0,39.574,2079.76,0.0,0.0
,22489.572,21587.02,924.0,0.0,0.0,39.478,2079.76,0.0,0.0
,22243.546,21349.94,924.0,0.0,0.0,39.545,2079.76,0.0,0.0
,22510.359,21466.63,923.0,0.0,0.0,39.388,2079.76,0.0,0.0
,23811.188,22763.07,923.0,0.0,0.0,4.225,2079.76,0.0,0.0
,26031.751,24897.61,923.0,0.0,0.011,29.433,2079.76,0.0,0.0
,27774.94,26495.07,924.0,0.0,53.549,43.706,2079.76,0.0,0.0
,28652.506,26998.75,924.0,0.0,448.796,42.581,2079.76,0.0,0.0
,29904.217,27652.07,924.0,0.0,850.17,256.147,2079.76,0.0,0.0
,29716.254,27235.95,923.0,0.0,1082.358,357.394,2079.76,0.0,0.0
,29628.435,27114.2,924.0,0.0,1213.171,360.282,2079.76,0.0,0.0
,29413.348,27014.99,923.0,0.0,1267.152,375.349,2079.76,0.0,0.0
,28868.349,26622.2,922.0,0.0,1268.594,388.659,2079.76,0.0,0.0
,28453.638,26420.15,924.0,0.0,1221.126,384.992,2079.76,0.0,0.0
,28325.905,26464.07,923.0,0.0,1127.373,423.283,2079.76,0.0,0.0
,28736.123,27067.79,922.0,0.0,961.603,459.47,2079.76,0.0,0.0
,29135.322,27786.33,923.0,0.0,676.684,485.006,2079.76,0.0,0.0
,29779.478,28916.79,923.0,0.0,254.598,464.673,2079.76,33.0,0.0
,31183.273,30586.7,922.0,0.0,10.294,399.515,2079.76,215.0,0.0
,31374.983,30735.99,922.0,0.0,0.0,387.092,2079.76,182.0,0.0
,30113.504,29398.2,923.0,0.0,0.0,391.984,2079.76,0.0,0.0
,27820.303,27086.47,925.0,0.0,0.0,352.946,2079.76,0.0,0.0
,25588.135,25133.07,925.0,0.0,0.0,63.325,2079.76,0.0,0.0
,23912.665,23426.14,926.0,0.0,0.0,39.652,2079.76,0.0,0.0
,23168.579,22648.07,926.0,0.0,0.0,39.604,2079.76,0.0,0.0
,22675.446,22125.48,926.0,0.0,0.0,39.749,2079.76,0.0,0.0
,22451.17,21809.07,926.0,0.0,0.0,39.704,2079.76,0.0,0.0
,22713.017,22040.22,925.0,0.0,0.0,22.988,2079.76,0.0,0.0
,23830.491,23223.94,925.0,0.0,0.0,0.0,2079.76,0.0,0.0
,26100.26,25422.72,926.0,0.0,0.016,27.728,2079.76,0.0,0.0
,27531.019,26665.07,926.0,0.0,61.017,71.26,2079.76,0.0,0.0
,28324.485,27022.74,926.0,0.0,463.463,135.458,2079.76,0.0,0.0
,29221.859,27399.94,926.0,0.0,862.266,398.397,2079.76,0.0,0.0
,29480.116,27298.53,926.0,0.0,1086.296,491.801,2079.76,0.0,0.0
,29615.988,27283.07,926.0,0.0,1228.316,496.43,2079.76,0.0,0.0
,29673.177,27332.03,926.0,0.0,1279.298,498.29,2079.76,0.0,0.0
,29003.293,26730.2,925.0,0.0,1283.689,492.216,2079.76,0.0,0.0
,28282.4,26044.73,924.0,0.0,1248.95,489.485,2079.76,0.0,0.0
,28090.801,26012.2,925.0,0.0,1148.592,495.075,2079.76,0.0,0.0
,28051.227,26231.04,925.0,0.0,975.564,499.636,2079.76,0.0,0.0
,28174.428,26794.46,924.0,0.0,680.292,480.899,2079.76,0.0,0.0
,28372.406,27466.16,925.0,0.0,259.271,446.427,2079.76,0.0,0.0
,29672.897,29045.8,925.0,0.0,10.702,405.837,2079.76,0.0,0.0
,29640.329,28928.04,924.0,0.0,0.0,397.034,2079.76,0.0,0.0
,28359.557,27635.07,924.0,0.0,0.0,396.324,2079.76,0.0,0.0
,26715.054,26047.83,924.0,0.0,0.0,323.022,2079.76,0.0,0.0
,24984.659,24663.94,926.0,0.0,0.0,46.531,2079.76,0.0,0.0
,23583.052,23290.35,926.0,0.0,0.0,41.141,2079.76,0.0,0.0
,22625.709,22342.94,926.0,0.0,0.0,41.195,2079.76,0.0,0.0
,22088.08,21785.31,925.0,0.0,0.0,41.29,2079.76,0.0,0.0
,21889.407,21576.94,925.0,0.0,0.0,39.379,2079.76,0.0,0.0
,21962.386,21654.42,927.0,0.0,0.0,0.638,2079.76,0.0,0.0
,22328.024,22034.07,926.0,0.0,0.0,0.0,2079.76,0.0,0.0
,23423.747,23089.48,926.0,0.0,0.016,7.906,2079.76,0.0,0.0
,24873.521,24429.81,925.0,0.0,61.985,34.416,2079.76,0.0,0.0
,26441.117,25587.53,926.0,0.0,449.181,69.011,2079.76,0.0,0.0
,27622.246,26146.94,924.0,0.0,789.319,365.115,2079.76,0.0,0.0
,27714.251,25863.76,924.0,0.0,1033.544,485.46,2079.76,0.0,0.0
,27174.253,25100.07,926.0,0.0,1191.667,492.388,2079.76,0.0,0.0
,26924.984,24704.43,926.0,0.0,1252.903,491.36,2079.76,0.0,0.0
,26706.624,24258.07,926.0,0.0,1265.282,492.51,2079.76,0.0,0.0
,26261.422,23724.42,926.0,0.0,1211.9,491.479,2079.76,0.0,0.0
,25721.326,23282.07,926.0,0.0,1093.363,493.099,2079.76,0.0,0.0
,25639.101,23309.757,926.0,0.0,927.596,484.259,2079.76,16.667,0.0
,25880.238,23801.07,926.0,0.0,636.953,492.452,2079.76,25.0,0.0
,26493.661,24827.22,925.0,0.0,231.071,464.052,2079.76,1.25,0.0
,28248.735,26835.94,925.0,0.0,10.266,409.635,2079.76,0.0,0.0
